,sid,user_id,other_id,participant_condition,other_condition,question_content,Unnamed: 0,index,measure,gpt_rating,transcription_quality
185,mkprolific_participant_real_31,mkprolific_participant_real_31p5,mkprolific_participant_real_31p4,U,S,liked,264.0,264.0,7.0,3.75,3.0
186,mkprolific_participant_real_31,mkprolific_participant_real_31p5,mkprolific_participant_real_31p4,U,S,other_liked,265.0,265.0,7.0,4.75,3.0
187,mkprolific_participant_real_31,mkprolific_participant_real_31p5,mkprolific_participant_real_31p4,U,S,video_conf_quality,267.0,267.0,7.0,6.0,3.0
188,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p2,S,U,conversation_quality,226.0,226.0,7.0,4.5,3.25
189,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p2,S,U,liked,224.0,224.0,7.0,4.5,3.25
190,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p2,S,U,other_liked,225.0,225.0,7.0,5.5,3.25
191,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p2,S,U,video_conf_quality,227.0,227.0,4.0,6.0,3.25
192,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p3,S,S,conversation_quality,246.0,246.0,7.0,4.0,3.0
193,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p3,S,S,liked,244.0,244.0,7.0,4.25,3.0
194,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p3,S,S,other_liked,245.0,245.0,6.0,4.75,3.0
195,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p3,S,S,video_conf_quality,247.0,247.0,6.0,6.0,3.0
196,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p4,U,U,conversation_quality,274.0,274.0,7.0,4.0,2.5
197,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p4,U,U,liked,272.0,272.0,7.0,4.0,2.5
198,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p4,U,U,other_liked,273.0,273.0,7.0,4.75,2.5
199,mkprolific_participant_real_31,mkprolific_participant_real_31p6,mkprolific_participant_real_31p4,U,U,video_conf_quality,275.0,275.0,6.0,5.25,2.5
200,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p3,U,S,conversation_quality,254.0,254.0,7.0,3.75,3.0
201,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p3,U,S,liked,252.0,252.0,7.0,4.0,3.0
202,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p3,U,S,other_liked,253.0,253.0,7.0,4.25,3.0
203,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p3,U,S,video_conf_quality,255.0,255.0,7.0,6.0,3.0
204,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p4,S,U,conversation_quality,282.0,282.0,7.0,3.0,2.5
205,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p4,S,U,liked,280.0,280.0,7.0,3.0,2.5
206,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p4,S,U,other_liked,281.0,281.0,7.0,4.25,2.5
207,mkprolific_participant_real_31,mkprolific_participant_real_31p7,mkprolific_participant_real_31p4,S,U,video_conf_quality,283.0,283.0,7.0,4.5,2.5
208,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p5,U,U,conversation_quality,286.0,286.0,7.0,4.0,3.5
209,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p5,U,U,liked,284.0,284.0,7.0,4.0,3.5
210,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p5,U,U,other_liked,285.0,285.0,7.0,5.0,3.5
211,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p5,U,U,video_conf_quality,287.0,287.0,7.0,6.0,3.5
212,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p6,S,U,conversation_quality,294.0,294.0,7.0,3.75,3.0
213,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p6,S,U,liked,292.0,292.0,7.0,3.75,3.0
214,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p6,S,U,other_liked,293.0,293.0,7.0,4.75,3.0
215,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p6,S,U,video_conf_quality,295.0,295.0,7.0,6.0,3.0
216,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p7,S,S,conversation_quality,302.0,302.0,7.0,4.0,3.25
217,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p7,S,S,liked,300.0,300.0,7.0,4.0,3.25
218,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p7,S,S,other_liked,301.0,301.0,7.0,5.0,3.25
219,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p7,S,S,video_conf_quality,303.0,303.0,7.0,4.5,3.25
220,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p8,U,S,conversation_quality,310.0,310.0,5.0,4.0,3.75
221,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p8,U,S,liked,308.0,308.0,6.0,4.0,3.75
222,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p8,U,S,other_liked,309.0,309.0,6.0,5.0,3.75
223,mkprolific_participant_real_32,mkprolific_participant_real_32p1,mkprolific_participant_real_32p8,U,S,video_conf_quality,311.0,311.0,7.0,6.0,3.75
224,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p5,S,S,conversation_quality,318.0,318.0,7.0,4.0,3.5
225,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p5,S,S,liked,316.0,316.0,7.0,4.0,3.5
226,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p5,S,S,other_liked,317.0,317.0,7.0,5.0,3.5
227,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p5,S,S,video_conf_quality,319.0,319.0,7.0,5.75,3.5
228,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p7,U,U,conversation_quality,330.0,330.0,7.0,4.0,3.0
229,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p7,U,U,liked,328.0,328.0,7.0,4.0,3.0
230,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p7,U,U,other_liked,329.0,329.0,7.0,5.0,3.0
231,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p7,U,U,video_conf_quality,331.0,331.0,7.0,6.0,3.0
232,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p8,S,U,conversation_quality,338.0,338.0,2.0,4.0,3.75
233,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p8,S,U,liked,336.0,336.0,4.0,4.0,3.75
234,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p8,S,U,other_liked,337.0,337.0,4.0,4.5,3.75
235,mkprolific_participant_real_32,mkprolific_participant_real_32p2,mkprolific_participant_real_32p8,S,U,video_conf_quality,339.0,339.0,7.0,6.0,3.75
236,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p5,U,S,conversation_quality,346.0,346.0,7.0,4.0,3.25
237,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p5,U,S,liked,344.0,344.0,7.0,4.0,3.25
238,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p5,U,S,other_liked,345.0,345.0,7.0,5.0,3.25
239,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p5,U,S,video_conf_quality,347.0,347.0,7.0,6.0,3.25
240,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p6,S,S,conversation_quality,354.0,354.0,7.0,4.0,3.0
241,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p6,S,S,liked,352.0,352.0,7.0,4.0,3.0
242,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p6,S,S,other_liked,353.0,353.0,7.0,5.0,3.0
243,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p6,S,S,video_conf_quality,355.0,355.0,7.0,3.4,3.0
244,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p7,S,U,conversation_quality,362.0,362.0,7.0,4.0,3.25
245,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p7,S,U,liked,360.0,360.0,7.0,4.0,3.25
246,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p7,S,U,other_liked,361.0,361.0,7.0,5.0,3.25
247,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p7,S,U,video_conf_quality,363.0,363.0,7.0,4.5,3.25
248,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p8,U,U,conversation_quality,370.0,370.0,7.0,4.0,3.25
249,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p8,U,U,liked,368.0,368.0,7.0,4.0,3.25
250,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p8,U,U,other_liked,369.0,369.0,7.0,4.25,3.25
251,mkprolific_participant_real_32,mkprolific_participant_real_32p3,mkprolific_participant_real_32p8,U,U,video_conf_quality,371.0,371.0,7.0,5.75,3.25
252,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p5,S,U,conversation_quality,378.0,378.0,6.0,4.0,3.25
253,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p5,S,U,liked,376.0,376.0,6.0,4.0,3.25
254,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p5,S,U,other_liked,377.0,377.0,6.0,5.0,3.25
255,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p5,S,U,video_conf_quality,379.0,379.0,7.0,5.25,3.25
256,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p6,U,U,conversation_quality,386.0,386.0,6.0,4.0,3.0
257,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p6,U,U,liked,384.0,384.0,6.0,4.0,3.0
258,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p6,U,U,other_liked,385.0,385.0,6.0,5.0,3.0
259,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p6,U,U,video_conf_quality,387.0,387.0,3.0,5.0,3.0
260,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p7,U,S,conversation_quality,394.0,394.0,6.0,4.0,3.5
261,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p7,U,S,liked,392.0,392.0,6.0,4.0,3.5
262,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p7,U,S,other_liked,393.0,393.0,6.0,5.0,3.5
263,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p7,U,S,video_conf_quality,395.0,395.0,7.0,6.0,3.5
264,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p8,S,S,conversation_quality,402.0,402.0,4.0,4.0,3.75
265,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p8,S,S,liked,400.0,400.0,5.0,4.0,3.75
266,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p8,S,S,other_liked,401.0,401.0,5.0,4.75,3.75
267,mkprolific_participant_real_32,mkprolific_participant_real_32p4,mkprolific_participant_real_32p8,S,S,video_conf_quality,403.0,403.0,6.0,6.0,3.75
268,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p1,U,U,conversation_quality,290.0,290.0,5.0,4.0,3.5
269,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p1,U,U,liked,288.0,288.0,6.0,4.5,3.5
270,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p1,U,U,other_liked,289.0,289.0,5.0,4.75,3.5
271,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p1,U,U,video_conf_quality,291.0,291.0,7.0,6.0,3.5
272,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p2,S,S,conversation_quality,322.0,322.0,4.0,4.0,3.5
273,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p2,S,S,liked,320.0,320.0,6.0,4.0,3.5
274,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p2,S,S,other_liked,321.0,321.0,5.0,5.0,3.5
275,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p2,S,S,video_conf_quality,323.0,323.0,6.0,6.0,3.5
276,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p3,S,U,conversation_quality,350.0,350.0,4.0,4.0,3.25
277,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p3,S,U,liked,348.0,348.0,4.0,4.0,3.25
278,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p3,S,U,other_liked,349.0,349.0,3.0,4.25,3.25
279,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p3,S,U,video_conf_quality,351.0,351.0,6.0,6.0,3.25
280,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p4,U,S,conversation_quality,382.0,382.0,5.0,5.0,3.25
281,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p4,U,S,liked,380.0,380.0,6.0,5.0,3.25
282,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p4,U,S,other_liked,381.0,381.0,5.0,4.75,3.25
283,mkprolific_participant_real_32,mkprolific_participant_real_32p5,mkprolific_participant_real_32p4,U,S,video_conf_quality,383.0,383.0,7.0,5.25,3.25
284,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p1,U,S,conversation_quality,298.0,298.0,6.0,4.25,3.0
285,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p1,U,S,liked,296.0,296.0,6.0,4.75,3.0
286,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p1,U,S,other_liked,297.0,297.0,6.0,4.25,3.0
287,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p1,U,S,video_conf_quality,299.0,299.0,6.0,6.0,3.0
288,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p3,S,S,conversation_quality,358.0,358.0,7.0,4.2,3.0
289,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p3,S,S,liked,356.0,356.0,7.0,5.0,3.0
290,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p3,S,S,other_liked,357.0,357.0,7.0,4.4,3.0
291,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p3,S,S,video_conf_quality,359.0,359.0,6.0,3.4,3.0
292,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p4,U,U,conversation_quality,390.0,390.0,7.0,4.5,3.0
293,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p4,U,U,liked,388.0,388.0,7.0,5.0,3.0
294,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p4,U,U,other_liked,389.0,389.0,6.0,4.5,3.0
295,mkprolific_participant_real_32,mkprolific_participant_real_32p6,mkprolific_participant_real_32p4,U,U,video_conf_quality,391.0,391.0,7.0,4.75,3.0
296,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p1,S,S,conversation_quality,306.0,306.0,5.0,5.0,3.25
297,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p1,S,S,liked,304.0,304.0,6.0,5.0,3.25
298,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p1,S,S,other_liked,305.0,305.0,6.0,4.5,3.25
299,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p1,S,S,video_conf_quality,307.0,307.0,6.0,4.5,3.25
300,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p2,U,U,conversation_quality,334.0,334.0,6.0,4.0,3.0
301,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p2,U,U,liked,332.0,332.0,7.0,4.0,3.0
302,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p2,U,U,other_liked,333.0,333.0,7.0,5.0,3.0
303,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p2,U,U,video_conf_quality,335.0,335.0,6.0,6.0,3.0
304,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p3,U,S,conversation_quality,366.0,366.0,4.0,4.25,3.25
305,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p3,U,S,liked,364.0,364.0,5.0,4.25,3.25
306,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p3,U,S,other_liked,365.0,365.0,6.0,4.75,3.25
307,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p3,U,S,video_conf_quality,367.0,367.0,5.0,4.5,3.25
308,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p4,S,U,conversation_quality,398.0,398.0,7.0,5.0,3.5
309,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p4,S,U,liked,396.0,396.0,7.0,5.0,3.5
310,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p4,S,U,other_liked,397.0,397.0,6.0,5.0,3.5
311,mkprolific_participant_real_32,mkprolific_participant_real_32p7,mkprolific_participant_real_32p4,S,U,video_conf_quality,399.0,399.0,7.0,6.0,3.5
312,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p1,S,U,conversation_quality,314.0,314.0,5.0,4.25,3.75
313,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p1,S,U,liked,312.0,312.0,5.0,4.5,3.75
314,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p1,S,U,other_liked,313.0,313.0,5.0,5.0,3.75
315,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p1,S,U,video_conf_quality,315.0,315.0,7.0,6.0,3.75
316,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p2,U,S,conversation_quality,342.0,342.0,5.0,3.75,3.75
317,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p2,U,S,liked,340.0,340.0,5.0,3.75,3.75
318,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p2,U,S,other_liked,341.0,341.0,5.0,4.75,3.75
319,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p2,U,S,video_conf_quality,343.0,343.0,7.0,6.0,3.75
320,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p3,U,U,conversation_quality,374.0,374.0,3.0,4.0,3.25
321,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p3,U,U,liked,372.0,372.0,4.0,4.0,3.25
322,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p3,U,U,other_liked,373.0,373.0,4.0,5.0,3.25
323,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p3,U,U,video_conf_quality,375.0,375.0,6.0,5.75,3.25
324,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p4,S,S,conversation_quality,406.0,406.0,3.0,4.0,3.75
325,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p4,S,S,liked,404.0,404.0,5.0,4.0,3.75
326,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p4,S,S,other_liked,405.0,405.0,5.0,4.75,3.75
327,mkprolific_participant_real_32,mkprolific_participant_real_32p8,mkprolific_participant_real_32p4,S,S,video_conf_quality,407.0,407.0,7.0,6.0,3.75
328,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p5,U,U,conversation_quality,410.0,410.0,7.0,4.0,3.5
329,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p5,U,U,liked,408.0,408.0,7.0,4.0,3.5
330,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p5,U,U,other_liked,409.0,409.0,7.0,4.5,3.5
331,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p5,U,U,video_conf_quality,411.0,411.0,7.0,6.0,3.5
332,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p7,S,S,conversation_quality,422.0,422.0,7.0,4.0,3.5
333,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p7,S,S,liked,420.0,420.0,7.0,4.0,3.5
334,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p7,S,S,other_liked,421.0,421.0,6.0,5.0,3.5
335,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p7,S,S,video_conf_quality,423.0,423.0,7.0,6.0,3.5
336,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p8,U,S,conversation_quality,430.0,430.0,7.0,4.0,4.5
337,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p8,U,S,liked,428.0,428.0,7.0,4.0,4.5
338,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p8,U,S,other_liked,429.0,429.0,6.0,5.0,4.5
339,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p1,mkreal_meeting_experiment_prolific2p8,U,S,video_conf_quality,431.0,431.0,5.0,6.0,4.5
340,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p5,S,S,conversation_quality,438.0,438.0,7.0,5.0,4.25
341,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p5,S,S,liked,436.0,436.0,7.0,5.25,4.25
342,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p5,S,S,other_liked,437.0,437.0,7.0,6.0,4.25
343,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p5,S,S,video_conf_quality,439.0,439.0,7.0,6.25,4.25
344,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p6,U,S,conversation_quality,446.0,446.0,7.0,3.0,3.25
345,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p6,U,S,liked,444.0,444.0,6.0,3.0,3.25
346,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p6,U,S,other_liked,445.0,445.0,6.0,5.0,3.25
347,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p6,U,S,video_conf_quality,447.0,447.0,6.0,4.0,3.25
348,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p7,U,U,conversation_quality,454.0,454.0,7.0,5.75,3.75
349,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p7,U,U,liked,452.0,452.0,7.0,6.0,3.75
350,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p7,U,U,other_liked,453.0,453.0,7.0,5.5,3.75
351,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p7,U,U,video_conf_quality,455.0,455.0,7.0,6.0,3.75
352,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p8,S,U,conversation_quality,462.0,462.0,7.0,4.0,3.75
353,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p8,S,U,liked,460.0,460.0,7.0,4.25,3.75
354,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p8,S,U,other_liked,461.0,461.0,7.0,5.25,3.75
355,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p2,mkreal_meeting_experiment_prolific2p8,S,U,video_conf_quality,463.0,463.0,7.0,6.0,3.75
356,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p5,U,S,conversation_quality,470.0,470.0,6.0,4.0,3.75
357,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p5,U,S,liked,468.0,468.0,6.0,4.0,3.75
358,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p5,U,S,other_liked,469.0,469.0,6.0,5.0,3.75
359,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p5,U,S,video_conf_quality,471.0,471.0,6.0,6.0,3.75
360,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p6,S,S,conversation_quality,478.0,478.0,4.0,3.25,2.0
361,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p6,S,S,liked,476.0,476.0,5.0,3.5,2.0
362,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p6,S,S,other_liked,477.0,477.0,5.0,5.0,2.0
363,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p6,S,S,video_conf_quality,479.0,479.0,5.0,2.25,2.0
